doc,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
all/2005-2010__immunology and microbiology__8.txt,0.006175337824970484,0.006175338290631771,0.0061753373593091965,0.0061753373593091965,0.006175338756293058,0.006175338290631771,0.006175338290631771,0.0061753373593091965,0.006175337824970484,0.0061753373593091965,0.8027833700180054,0.006175338290631771,0.09841122478246689,0.006175338290631771,0.006175337824970484,0.006175338290631771,0.006175342481583357,0.0061753373593091965
"all/1998-2004__pharmacology, toxicology and pharmaceutics__4.txt",0.009799693711102009,0.009799693711102009,0.009799693711102009,0.009799693711102009,0.009799693711102009,0.009799695573747158,0.8334051370620728,0.009799693711102009,0.009799693711102009,0.009799693711102009,0.009799694642424583,0.009799693711102009,0.009799693711102009,0.009799694642424583,0.009799693711102009,0.009799693711102009,0.009799694642424583,0.009799693711102009
all/2005-2010__medicine__51.txt,0.007698643486946821,0.007698643021285534,0.007698642555624247,0.007698642555624247,0.007698643486946821,0.3827458322048187,0.007698643021285534,0.007698646746575832,0.007698644418269396,0.007698642089962959,0.007698646280914545,0.007698642555624247,0.4940759241580963,0.007698642555624247,0.007698642555624247,0.007698642555624247,0.007698643021285534,0.007698642555624247
"all/2011-2017__economics, econometrics and finance__0.txt",0.009788901545107365,0.009788884781301022,0.00978891085833311,0.009788891300559044,0.009788913652300835,0.3228989541530609,0.009788957424461842,0.00978888850659132,0.45113012194633484,0.009788883849978447,0.00978893879801035,0.009788884781301022,0.00978892669081688,0.009788885712623596,0.009788884781301022,0.00978896114975214,0.07913728803396225,0.009788883849978447
all/2005-2010__medicine__45.txt,0.008596424013376236,0.008596425876021385,0.00859642494469881,0.00859642494469881,0.00859642680734396,0.008596432395279408,0.008596429601311684,0.00859642494469881,0.008596425876021385,0.008596424013376236,0.008596432395279408,0.00859642494469881,0.00859642680734396,0.8538607358932495,0.00859642680734396,0.00859642680734396,0.008596433326601982,0.00859642494469881
all/2005-2010__medicine__79.txt,0.006044408772140741,0.006044408306479454,0.006044408772140741,0.006044408772140741,0.006044408772140741,0.2798444330692291,0.006044409237802029,0.6234449744224548,0.006044408772140741,0.006044408772140741,0.0060444180853664875,0.006044409237802029,0.006044408772140741,0.006044413428753614,0.006044410169124603,0.006044408306479454,0.006044411100447178,0.006044408306479454
all/2011-2017__nursing__29.txt,0.006931014824658632,0.006931015755981207,0.00693101529031992,0.006931014824658632,0.4345310926437378,0.41532662510871887,0.006931027863174677,0.006931015755981207,0.006931014824658632,0.00693101529031992,0.04617685079574585,0.006931020878255367,0.0069310166873037815,0.006931017618626356,0.006931015755981207,0.006931017618626356,0.006931167095899582,0.00693101529031992
all/1998-2004__medicine__9.txt,0.008871551603078842,0.00887151900678873,0.008871510624885559,0.008871523663401604,0.008871515281498432,0.008871514350175858,0.008871510624885559,0.008871526457369328,0.00887152086943388,0.008871515281498432,0.7161414623260498,0.008871600963175297,0.008871510624885559,0.008871661499142647,0.008871511556208134,0.008871510624885559,0.1419140249490738,0.008871519938111305
all/1998-2004__neuroscience__6.txt,0.007399449124932289,0.007399450521916151,0.007399449124932289,0.007399450056254864,0.007399450521916151,0.00739945936948061,0.007399450987577438,0.8742093443870544,0.007399449124932289,0.007399449590593576,0.0073994542472064495,0.007399451453238726,0.007399453781545162,0.007399455178529024,0.007399449590593576,0.007399449590593576,0.007399454712867737,0.007399449124932289
all/2005-2010__medicine__86.txt,0.00745633989572525,0.00745633989572525,0.00745633989572525,0.00745633989572525,0.00745633989572525,0.0074563403613865376,0.00745633989572525,0.00745633989572525,0.00745633989572525,0.00745633989572525,0.873242199420929,0.00745633989572525,0.00745633989572525,0.00745633989572525,0.00745633989572525,0.00745633989572525,0.007456342689692974,0.00745633989572525
all/2011-2017__social sciences__40.txt,0.007950506173074245,0.00795050710439682,0.007950506173074245,0.00795050710439682,0.007950522005558014,0.007950559258460999,0.007950535975396633,0.00795050710439682,0.00795050710439682,0.007950508035719395,0.7241320610046387,0.007950506173074245,0.007950509898364544,0.00795050710439682,0.00795050710439682,0.007950506173074245,0.14865975081920624,0.007950506173074245
all/2011-2017__social sciences__54.txt,0.007020898628979921,0.12705183029174805,0.007020898163318634,0.007020898163318634,0.007020899560302496,0.007020899560302496,0.007020898628979921,0.007020904216915369,0.40227001905441284,0.007020899094641209,0.365364670753479,0.007020898628979921,0.007020898163318634,0.007020898628979921,0.00702090235427022,0.007020897697657347,0.007020899094641209,0.007020897697657347
all/1998-2004__medicine__76.txt,0.006017254665493965,0.006017256062477827,0.006017254665493965,0.006017254665493965,0.006017254665493965,0.00601725559681654,0.006017254665493965,0.0060172551311552525,0.00601725559681654,0.006017254665493965,0.8977066278457642,0.0060172551311552525,0.006017254665493965,0.0060172551311552525,0.006017254665493965,0.006017254665493965,0.006017254665493965,0.006017254665493965
all/2011-2017__medicine__185.txt,0.006505115889012814,0.006505116354674101,0.006505115889012814,0.006505115889012814,0.006505116354674101,0.14859214425086975,0.006505116820335388,0.006505116354674101,0.006505116354674101,0.006505115889012814,0.006505117751657963,0.006505116354674101,0.006505116354674101,0.006505116354674101,0.006505116354674101,0.006505115889012814,0.7473260164260864,0.006505115889012814
all/1998-2004__medicine__89.txt,0.006425375584512949,0.0064253779128193855,0.006425375118851662,0.006425375584512949,0.060215938836336136,0.15948882699012756,0.006425376050174236,0.006425397004932165,0.006425376050174236,0.346084326505661,0.16318102180957794,0.1875000298023224,0.006425375584512949,0.006425377447158098,0.006425376050174236,0.006425375584512949,0.0064253793098032475,0.006425375584512949
all/2011-2017__medicine__152.txt,0.007662615738809109,0.007662616670131683,0.007662615738809109,0.007662616204470396,0.007662618532776833,0.00766261899843812,0.007662619464099407,0.007662620861083269,0.007662616204470396,0.007662616204470396,0.007662618067115545,0.7355288863182068,0.007662617135792971,0.007662617135792971,0.007662616204470396,0.007662616670131683,0.14186923205852509,0.007662616204470396
all/2011-2017__medicine__146.txt,0.007876397110521793,0.007876396179199219,0.007876396179199219,0.8661012649536133,0.007876396179199219,0.007876397110521793,0.007876397110521793,0.007876396179199219,0.007876396179199219,0.007876396179199219,0.007876397110521793,0.007876396179199219,0.007876396179199219,0.007876397110521793,0.007876396179199219,0.007876396179199219,0.007876398041844368,0.007876396179199219
all/2011-2017__decision sciences__4.txt,0.008062105625867844,0.008062107488512993,0.008062104694545269,0.008062104694545269,0.008062129840254784,0.3259691894054413,0.008062106557190418,0.008062168955802917,0.008062107488512993,0.00806214939802885,0.008062112145125866,0.008062105625867844,0.008062105625867844,0.008062209002673626,0.5450368523597717,0.008062105625867844,0.008062131702899933,0.008062104694545269
all/2011-2017__medicine__150.txt,0.0066685425117611885,0.00666853878647089,0.006668552756309509,0.006668574642390013,0.006668557412922382,0.006668537855148315,0.4052208960056305,0.006668680813163519,0.006668561138212681,0.4880821704864502,0.006668538320809603,0.006668535526841879,0.006668535526841879,0.006668584421277046,0.006668536923825741,0.006668535526841879,0.0066686151549220085,0.006668534595519304
all/2011-2017__decision sciences__6.txt,0.00793082918971777,0.00793082918971777,0.00793082918971777,0.00793082918971777,0.007930831983685493,0.4198209047317505,0.007930830121040344,0.00793082918971777,0.453285813331604,0.007930830121040344,0.007930830121040344,0.007930830121040344,0.00793082918971777,0.007930830121040344,0.007930830121040344,0.00793082918971777,0.007930830121040344,0.00793082918971777
all/2011-2017__medicine__144.txt,0.005364961922168732,0.005364951211959124,0.00536493631079793,0.23544791340827942,0.005364993587136269,0.2703299820423126,0.005365028511732817,0.005364975426346064,0.005364962387830019,0.005364949349313974,0.16201648116111755,0.005364937707781792,0.00536493631079793,0.005364944692701101,0.0053649526089429855,0.05933045595884323,0.20313070714473724,0.005364937242120504
all/2011-2017__medicine__178.txt,0.008609621785581112,0.008609622716903687,0.008609621785581112,0.008609621785581112,0.008609622716903687,0.008609624579548836,0.008609623648226261,0.8536363840103149,0.008609621785581112,0.008609621785581112,0.008609624579548836,0.008609623648226261,0.008609623648226261,0.008609623648226261,0.008609623648226261,0.008609622716903687,0.008609626442193985,0.008609621785581112
all/1998-2004__medicine__60.txt,0.007636041380465031,0.00763604324311018,0.007636041380465031,0.007636041846126318,0.8701872825622559,0.007636044640094042,0.007636042311787605,0.00763604324311018,0.007636041846126318,0.007636041846126318,0.007636043708771467,0.007636042311787605,0.007636041846126318,0.00763604324311018,0.007636041846126318,0.007636041380465031,0.007636043708771467,0.007636041846126318
all/2011-2017__medicine__187.txt,0.0066900718957185745,0.006690076552331448,0.0066900718957185745,0.006690072361379862,0.006690078414976597,0.7036948800086975,0.006690075155347586,0.006690095644444227,0.0066900793462991714,0.0066900732927024364,0.006690076552331448,0.006690078414976597,0.006690075155347586,0.006690075621008873,0.006690072361379862,0.18926391005516052,0.0066900853998959064,0.006690073758363724
all/2011-2017__social sciences__42.txt,0.007637897972017527,0.007637898903340101,0.007637897972017527,0.007637897972017527,0.007637898903340101,0.007637898903340101,0.007637898903340101,0.0076378993690013885,0.007637897972017527,0.007637897972017527,0.7716465592384338,0.007637897972017527,0.007637897972017527,0.007637898903340101,0.10614708065986633,0.007637897972017527,0.007637898903340101,0.007637897972017527
all/2011-2017__social sciences__56.txt,0.00666855601593852,0.006668552756309509,0.006668566260486841,0.006668588612228632,0.006668570917099714,0.006668551824986935,0.40511953830718994,0.006668694317340851,0.0066685751080513,0.48818331956863403,0.006668552756309509,0.006668549031019211,0.006668549031019211,0.0066685983911156654,0.00666855089366436,0.006668549496680498,0.006668629124760628,0.006668548099696636
all/1998-2004__medicine__48.txt,0.00663207471370697,0.006632073316723108,0.006632072851061821,0.006632072851061821,0.006632074248045683,0.006632074248045683,0.19394975900650024,0.6999370455741882,0.006632072851061821,0.006632072851061821,0.0066320751793682575,0.006632073782384396,0.006632072851061821,0.006632073782384396,0.006632073782384396,0.006632072851061821,0.006632074248045683,0.006632072851061821
all/2005-2010__medicine__90.txt,0.006121675483882427,0.006121675483882427,0.00612167501822114,0.006121675483882427,0.0061216759495437145,0.006121677812188864,0.006121676415205002,0.0061216759495437145,0.00612167501822114,0.006121675483882427,0.006121677812188864,0.8959314823150635,0.006121675483882427,0.006121676415205002,0.0061216759495437145,0.00612167501822114,0.006121676880866289,0.00612167501822114
all/2005-2010__medicine__84.txt,0.0061977338045835495,0.006197737995535135,0.006197734270244837,0.006197740789502859,0.00619775103405118,0.006197736598551273,0.006197739392518997,0.021774085238575935,0.006197744514793158,0.006197736132889986,0.1443341225385666,0.006197734270244837,0.006197734270244837,0.006197735667228699,0.6174336075782776,0.006197734270244837,0.12968987226486206,0.0061977338045835495
all/1998-2004__nursing__0.txt,0.008755823597311974,0.008755831979215145,0.3909551799297333,0.008755823597311974,0.008755824528634548,0.00875583291053772,0.008755823597311974,0.008755824528634548,0.008755823597311974,0.008755822665989399,0.26200181245803833,0.008755823597311974,0.008755823597311974,0.008755823597311974,0.008755823597311974,0.008755823597311974,0.21570560336112976,0.008755822665989399
all/1998-2004__neuroscience__4.txt,0.00671797338873148,0.006717973854392767,0.00671797338873148,0.00671797338873148,0.006717974320054054,0.006717976648360491,0.00671797338873148,0.0067179761826992035,0.00671797338873148,0.00671797338873148,0.3298538029193878,0.5626586079597473,0.00671797338873148,0.006717974320054054,0.00671797338873148,0.00671797338873148,0.006717975251376629,0.00671797338873148
all/2011-2017__nursing__17.txt,0.008189461193978786,0.008189461193978786,0.008189461193978786,0.008189461193978786,0.008189462125301361,0.008189463056623936,0.8607791066169739,0.008189463056623936,0.008189461193978786,0.008189461193978786,0.008189464919269085,0.008189461193978786,0.008189461193978786,0.008189462125301361,0.008189462125301361,0.008189461193978786,0.008189464919269085,0.008189461193978786
all/2005-2010__medicine__47.txt,0.00813472643494606,0.00813472643494606,0.00813472643494606,0.00813472643494606,0.00813472643494606,0.00813472829759121,0.00813472643494606,0.00813472643494606,0.00813472643494606,0.00813472643494606,0.008134730160236359,0.00813472643494606,0.00813472643494606,0.8617095947265625,0.00813472643494606,0.00813472643494606,0.00813472829759121,0.00813472643494606
"all/2011-2017__economics, econometrics and finance__2.txt",0.00786560494452715,0.8662847280502319,0.007865604013204575,0.007865609601140022,0.007865605875849724,0.007865608669817448,0.00786560494452715,0.007865604013204575,0.00786560494452715,0.007865604013204575,0.007865607738494873,0.007865606807172298,0.007865604013204575,0.007865614257752895,0.00786560494452715,0.007865604013204575,0.007865607738494873,0.007865607738494873
"all/2011-2017__pharmacology, toxicology and pharmaceutics__12.txt",0.006568041630089283,0.006568041630089283,0.006568041164427996,0.07262155413627625,0.006568041630089283,0.006568041630089283,0.00656804209575057,0.00656804209575057,0.006568041164427996,0.006568041630089283,0.23148484528064728,0.006568041630089283,0.5973728895187378,0.00656804209575057,0.006568041630089283,0.006568041164427996,0.0065680439583957195,0.006568041164427996
"all/1998-2004__pharmacology, toxicology and pharmaceutics__6.txt",0.010519096627831459,0.010519097559154034,0.010519096627831459,0.010519097559154034,0.010519099421799183,0.010519099421799183,0.010519098490476608,0.010519098490476608,0.010519098490476608,0.010519096627831459,0.010519101284444332,0.010519097559154034,0.010519096627831459,0.010519098490476608,0.010519098490476608,0.010519096627831459,0.010519099421799183,0.8211753368377686
all/2011-2017__immunology and microbiology__2.txt,0.03647191822528839,0.005784389562904835,0.0057843890972435474,0.005784396547824144,0.005784387234598398,0.005784394219517708,0.005784387234598398,0.0057843877002596855,0.005784390028566122,0.005784389562904835,0.22801417112350464,0.005784387234598398,0.0057843890972435474,0.609967052936554,0.0057843877002596855,0.005784386768937111,0.044565387070178986,0.005784387234598398
all/2011-2017__arts and humanities__9.txt,0.007209635805338621,0.007209635339677334,0.007209635805338621,0.007209635805338621,0.6618719696998596,0.007209644187241793,0.2227737456560135,0.007209638133645058,0.007209635805338621,0.00720963766798377,0.007209661416709423,0.007209635805338621,0.00720963953062892,0.007209638599306345,0.007209641858935356,0.007209635805338621,0.00720964465290308,0.007209635339677334
all/2011-2017__social sciences__7.txt,0.006055494770407677,0.006055494770407677,0.006055490579456091,0.006055490579456091,0.006055490579456091,0.006055496633052826,0.08649718016386032,0.006055491045117378,0.006055490113794804,0.20058880746364594,0.36837804317474365,0.006055491045117378,0.0060554915107786655,0.006055493373423815,0.006055490579456091,0.006055504083633423,0.2597590982913971,0.006055490113794804
all/2011-2017__computer science__5.txt,0.008262209594249725,0.0082622105255723,0.008262209594249725,0.0082622105255723,0.008262221701443195,0.008262218907475471,0.008262211456894875,0.008262214250862598,0.7153549194335938,0.008262209594249725,0.15244971215724945,0.008262211456894875,0.008262211456894875,0.008262213319540024,0.00826221238821745,0.008262209594249725,0.008262228220701218,0.008262211456894875
all/2011-2017__medicine__67.txt,0.007713569328188896,0.0077135683968663216,0.007713567465543747,0.007713567465543747,0.0077135683968663216,0.0077135697938501835,0.007713568862527609,0.5346837043762207,0.007713569328188896,0.007713567465543747,0.17457664012908936,0.0077135683968663216,0.0077135683968663216,0.17503616213798523,0.0077135683968663216,0.007713567931205034,0.007713573519140482,0.007713567931205034
all/2005-2010__computer science__0.txt,0.3506614565849304,0.005280671641230583,0.005280671175569296,0.005280671641230583,0.005280710756778717,0.18345624208450317,0.0052806721068918705,0.00528067396953702,0.005280671641230583,0.005280700512230396,0.38667213916778564,0.005280684679746628,0.0052806721068918705,0.005280671641230583,0.005280672572553158,0.005280677229166031,0.00528067396953702,0.0052806781604886055
all/2011-2017__medicine__66.txt,0.007526209577918053,0.007526208646595478,0.007526208646595478,0.007526209577918053,0.6787896156311035,0.007526218891143799,0.00752621004357934,0.007526210509240627,0.00752621004357934,0.007526208646595478,0.0075262682512402534,0.007526216562837362,0.0075262305326759815,0.00752621004357934,0.007526210509240627,0.007526208646595478,0.2007908821105957,0.007526245433837175
all/2005-2010__computer science__1.txt,0.006633410230278969,0.006633410695940256,0.006633410230278969,0.006633410230278969,0.006633411161601543,0.006633411161601543,0.006633410695940256,0.006633410695940256,0.006633410230278969,0.006633410230278969,0.006633425131440163,0.006633410230278969,0.006633410230278969,0.006633410695940256,0.006633410695940256,0.006633410230278969,0.8872320055961609,0.006633410230278969
all/2011-2017__medicine__72.txt,0.005829989910125732,0.005829963833093643,0.005829965695738792,0.005829973611980677,0.005829963833093643,0.00582996616140008,0.005829963833093643,0.005829963833093643,0.005829966627061367,0.00582996616140008,0.22019481658935547,0.005829963367432356,0.00582996616140008,0.5984019041061401,0.0058299642987549305,0.005829963367432356,0.09395376592874527,0.00582996616140008
all/2011-2017__computer science__4.txt,0.009134991094470024,0.009134971536695957,0.009134968742728233,0.009134987369179726,0.009134994819760323,0.009135094471275806,0.00913503672927618,0.009134977124631405,0.009134975261986256,0.009135119616985321,0.009134981781244278,0.00913499016314745,0.009134977124631405,0.009135065600275993,0.2120254933834076,0.009134969674050808,0.6418144106864929,0.009134968742728233
all/2011-2017__social sciences__6.txt,0.008338416926562786,0.008338415995240211,0.008338415063917637,0.008338415995240211,0.504575252532959,0.00833841972053051,0.23634213209152222,0.008338418789207935,0.00833842158317566,0.008338416926562786,0.008338483050465584,0.008338416926562786,0.008338418789207935,0.13400611281394958,0.008338424377143383,0.008338539861142635,0.008338450454175472,0.008338415063917637
all/2011-2017__environmental science__6.txt,0.007291519083082676,0.0072915200144052505,0.007291519083082676,0.0072915200144052505,0.0072915200144052505,0.0072915214113891125,0.0072915200144052505,0.0072915200144052505,0.007291519083082676,0.007291519083082676,0.007291520480066538,0.8760441541671753,0.007291519083082676,0.0072915200144052505,0.007291519083082676,0.007291519083082676,0.007291520945727825,0.007291519083082676
all/2011-2017__medicine__99.txt,0.00810617208480835,0.008106177672743797,0.00810619629919529,0.008106168359518051,0.00810615997761488,0.22614696621894836,0.008106155321002007,0.008106152527034283,0.008106151595711708,0.008106152527034283,0.10363028943538666,0.008106191642582417,0.008106153458356857,0.008106152527034283,0.00810615811496973,0.008106152527034283,0.008106159046292305,0.5486302971839905
"all/2011-2017__pharmacology, toxicology and pharmaceutics__13.txt",0.008237512782216072,0.008237512782216072,0.008237512782216072,0.008237512782216072,0.008237513713538647,0.008237514644861221,0.008237513713538647,0.008237512782216072,0.008237512782216072,0.008237512782216072,0.8599622249603271,0.008237512782216072,0.008237512782216072,0.008237513713538647,0.008237512782216072,0.008237512782216072,0.008237513713538647,0.008237512782216072
all/2005-2010__medicine__46.txt,0.007897073403000832,0.007897083647549152,0.007897074334323406,0.007897076196968555,0.0947088897228241,0.00789707526564598,0.00789707899093628,0.007897076196968555,0.007897106930613518,0.007897076196968555,0.3606802821159363,0.00789707526564598,0.007897093892097473,0.007897080853581429,0.00789707899093628,0.007897073403000832,0.1906907707452774,0.24336093664169312
all/2011-2017__nursing__16.txt,0.007713594939559698,0.007713593542575836,0.0077135926112532616,0.0077135926112532616,0.007713593542575836,0.007713594939559698,0.0077135940082371235,0.5346131324768066,0.007713594473898411,0.0077135926112532616,0.1752949357032776,0.007713593542575836,0.007713593542575836,0.17438797652721405,0.007713593542575836,0.007713593076914549,0.007713598664849997,0.007713593076914549
all/1998-2004__neuroscience__5.txt,0.006017260253429413,0.006017261650413275,0.006017260253429413,0.006017260253429413,0.006017260253429413,0.006017263513058424,0.006017260253429413,0.0060172607190907,0.0060172611847519875,0.006017260253429413,0.8977065682411194,0.0060172607190907,0.006017260253429413,0.0060172607190907,0.006017260253429413,0.006017260253429413,0.006017260253429413,0.006017260253429413
all/2005-2010__medicine__91.txt,0.00706613902002573,0.0070661394856870174,0.0070661394856870174,0.00706613902002573,0.007066139951348305,0.007066141348332167,0.0070661394856870174,0.007066139951348305,0.00706613902002573,0.00706613902002573,0.007066140417009592,0.0070661394856870174,0.0070661394856870174,0.007066139951348305,0.0070661394856870174,0.00706613902002573,0.8798756003379822,0.00706613902002573
all/2011-2017__social sciences__57.txt,0.005546089261770248,0.005546088796108961,0.005546088330447674,0.005546088796108961,0.00554609252139926,0.00554609764367342,0.005546088796108961,0.005546088796108961,0.005546094384044409,0.00554609065875411,0.005546096712350845,0.005546089727431536,0.005546088796108961,0.6482901573181152,0.005546088796108961,0.005546088330447674,0.2629724144935608,0.005546088796108961
all/1998-2004__medicine__49.txt,0.006277730688452721,0.006277731154114008,0.006277730688452721,0.006277730688452721,0.7428163290023804,0.006277733016759157,0.006277731619775295,0.15673990547657013,0.006277730688452721,0.006277731154114008,0.006277733948081732,0.00627773255109787,0.006277730688452721,0.006277731154114008,0.006277731154114008,0.006277730688452721,0.006277731619775295,0.006277730688452721
all/2011-2017__social sciences__43.txt,0.008410319685935974,0.008410320617258549,0.008410319685935974,0.008410319685935974,0.008410320617258549,0.008410320617258549,0.008410320617258549,0.008410319685935974,0.008410319685935974,0.008410319685935974,0.008410321548581123,0.008410319685935974,0.008410319685935974,0.008410320617258549,0.8570245504379272,0.008410319685935974,0.008410320617258549,0.008410319685935974
all/1998-2004__medicine__75.txt,0.00671797338873148,0.006717973854392767,0.00671797338873148,0.00671797338873148,0.006717974320054054,0.006717976648360491,0.00671797338873148,0.0067179761826992035,0.00671797338873148,0.00671797338873148,0.32985377311706543,0.5626586675643921,0.00671797338873148,0.006717974320054054,0.00671797338873148,0.00671797338873148,0.006717975251376629,0.00671797338873148
all/2011-2017__medicine__186.txt,0.007108073681592941,0.007108079269528389,0.007108075078576803,0.007108086720108986,0.007108081132173538,0.0071080876514315605,0.0071080937050282955,0.007108076009899378,0.007108074612915516,0.07621213048696518,0.81005859375,0.007108074147254229,0.0071080937050282955,0.007108074612915516,0.007108076475560665,0.007108078803867102,0.007108115591108799,0.007108074147254229
all/2011-2017__medicine__179.txt,0.007492501754313707,0.007492502219974995,0.007492501754313707,0.007492502219974995,0.007492502219974995,0.007492503616958857,0.007492504082620144,0.007492502685636282,0.007492501754313707,0.007492502219974995,0.007492504082620144,0.007492502685636282,0.007492502685636282,0.007492502685636282,0.8726274371147156,0.007492502219974995,0.007492506876587868,0.007492501754313707
all/2011-2017__medicine__145.txt,0.008555084466934204,0.00855508353561163,0.00855508167296648,0.008555090986192226,0.008555088192224503,0.00855509378015995,0.00855508353561163,0.008555087260901928,0.008555082604289055,0.00855508353561163,0.37366586923599243,0.00855509378015995,0.008555084466934204,0.4706662893295288,0.008555087260901928,0.008555193431675434,0.02734142169356346,0.00855508167296648
all/2011-2017__medicine__151.txt,0.008056745864450932,0.008056745864450932,0.008056745864450932,0.008056745864450932,0.008056745864450932,0.0080567616969347,0.008056746795773506,0.008056745864450932,0.008056745864450932,0.008056745864450932,0.008056748658418655,0.008056746795773506,0.008056745864450932,0.008056745864450932,0.008056745864450932,0.008056745864450932,0.8630353212356567,0.008056745864450932
all/2011-2017__psychology__13.txt,0.007678520865738392,0.007678520865738392,0.007678520865738392,0.007678520865738392,0.0076785217970609665,0.8694651126861572,0.007678521331399679,0.007678522262722254,0.007678520865738392,0.007678520865738392,0.007678523194044828,0.007678520865738392,0.007678520865738392,0.007678521331399679,0.007678521331399679,0.007678520865738392,0.007678522262722254,0.007678520865738392
all/2011-2017__medicine__136.txt,0.5191192030906677,0.00987638533115387,0.009876335971057415,0.00987642165273428,0.009876356460154057,0.00987633690237999,0.009876333177089691,0.009876333177089691,0.00987634900957346,0.009876332245767117,0.3228591978549957,0.009876343421638012,0.009876332245767117,0.009876333177089691,0.009876376949250698,0.009876332245767117,0.009876340627670288,0.009876334108412266
all/2011-2017__medicine__122.txt,0.010362556204199791,0.010362557135522366,0.010362557135522366,0.010362556204199791,0.01036255806684494,0.35960081219673157,0.474598228931427,0.010362557135522366,0.01036255806684494,0.010362556204199791,0.01036255992949009,0.010362556204199791,0.010362557135522366,0.010362557135522366,0.010362557135522366,0.010362556204199791,0.010362558998167515,0.010362556204199791
all/2011-2017__social sciences__24.txt,0.007642769254744053,0.00764276972040534,0.007642769254744053,0.00764276972040534,0.007642774377018213,0.06011037528514862,0.00764276972040534,0.00764276972040534,0.007642774377018213,0.007642769254744053,0.8176053166389465,0.007642769254744053,0.007642770651727915,0.00764276972040534,0.0076427701860666275,0.00764276972040534,0.007642771117389202,0.007642769254744053
all/2011-2017__social sciences__30.txt,0.009346104227006435,0.009346104227006435,0.009346104227006435,0.00934610515832901,0.009346106089651585,0.14454838633537292,0.009346106089651585,0.009346104227006435,0.46238842606544495,0.00934610515832901,0.2528716027736664,0.009346106089651585,0.00934610515832901,0.009346106089651585,0.00934610515832901,0.009346106089651585,0.009346118196845055,0.00934610515832901
all/1998-2004__medicine__12.txt,0.0063294339925050735,0.006329432595521212,0.006329432129859924,0.006329434923827648,0.006329432595521212,0.14679642021656036,0.006329433061182499,0.006329439580440521,0.0063294339925050735,0.006329432129859924,0.17746959626674652,0.3905758559703827,0.006329432595521212,0.00632943632081151,0.006329432129859924,0.006329439114779234,0.19654600322246552,0.006329447031021118
all/2011-2017__arts and humanities__14.txt,0.00668736407533288,0.00668736407533288,0.00668736407533288,0.006687364540994167,0.006687365006655455,0.7396730184555054,0.00668736407533288,0.006687365472316742,0.00668736407533288,0.00668736407533288,0.006687366869300604,0.006687364540994167,0.00668736407533288,0.006687365006655455,0.15332919359207153,0.00668736407533288,0.006687365006655455,0.00668736407533288
all/2005-2010__medicine__35.txt,0.006107762455940247,0.006107762455940247,0.006107761990278959,0.006107763387262821,0.006107764318585396,0.006107799708843231,0.006107762455940247,0.006107762455940247,0.006107762455940247,0.006107762921601534,0.006107765715569258,0.006107764784246683,0.006107762455940247,0.006107762921601534,0.006107762921601534,0.006107762455940247,0.8961679935455322,0.006107761990278959
all/2005-2010__medicine__21.txt,0.006436075549572706,0.006436080671846867,0.006436081137508154,0.006436074618250132,0.006436076480895281,0.006436081137508154,0.006436074152588844,0.006436074152588844,0.00643607322126627,0.006436093244701624,0.13363201916217804,0.006436086725443602,0.0064361016266047955,0.6049523949623108,0.10424147546291351,0.006436077877879143,0.06706894189119339,0.006436073686927557
all/2011-2017__psychology__5.txt,0.007424284238368273,0.007424303330481052,0.0074242837727069855,0.0074242944829165936,0.007424284238368273,0.4445398449897766,0.00742428470402956,0.007424284238368273,0.007424284238368273,0.0074242837727069855,0.2103029042482376,0.007424288894981146,0.00742428470402956,0.1537594348192215,0.007424291223287582,0.0074242837727069855,0.0874577984213829,0.0074242837727069855
all/1998-2004__nursing__14.txt,0.3637673258781433,0.008138026110827923,0.008138024248182774,0.008138027042150497,0.008138028904795647,0.5060242414474487,0.008138025179505348,0.008138025179505348,0.008138024248182774,0.008138024248182774,0.008138032630085945,0.008138026110827923,0.008138026110827923,0.008138026110827923,0.008138026110827923,0.008138029836118221,0.008138028904795647,0.008138026110827923
"all/2011-2017__biochemistry, genetics and molecular biology__14.txt",0.009665095247328281,0.009665096178650856,0.009665095247328281,0.009665096178650856,0.009665096178650856,0.00966509710997343,0.009665096178650856,0.009665095247328281,0.009665095247328281,0.009665095247328281,0.00966509710997343,0.009665096178650856,0.009665096178650856,0.835693359375,0.009665096178650856,0.009665095247328281,0.009665110148489475,0.009665095247328281
"all/2011-2017__biochemistry, genetics and molecular biology__28.txt",0.008732744492590427,0.008732745423913002,0.008732744492590427,0.008732744492590427,0.008732745423913002,0.008732747286558151,0.008732745423913002,0.008732745423913002,0.8515433073043823,0.008732745423913002,0.008732747286558151,0.008732745423913002,0.008732744492590427,0.008732745423913002,0.008732745423913002,0.008732745423913002,0.008732747286558151,0.008732744492590427
all/2011-2017__immunology and microbiology__16.txt,0.006054701749235392,0.006054702680557966,0.42098042368888855,0.006054702680557966,0.0060547031462192535,0.0060547031462192535,0.006054702214896679,0.006054702680557966,0.006054702214896679,0.006054701749235392,0.3928772211074829,0.006054702680557966,0.006054702680557966,0.006054702680557966,0.006054702680557966,0.006054702214896679,0.09532187879085541,0.006054702214896679
